customer_id,total_transactions,purchase_count,days_as_customer,days_since_last_purchase,total_spent
CUST-ACT-08109,18,18,342,65,53332.02
CUST-ACT-08110,29,29,301,131,51156.08
CUST-ACT-08111,115,115,883,133,65245.06
CUST-ACT-08112,95,95,392,84,57887.93
CUST-ACT-08113,4,4,698,9,74752.13
CUST-ACT-08114,125,125,406,91,53741.83
CUST-ACT-08115,88,88,200,88,37418.09
CUST-ACT-08116,81,81,528,104,48771.3
CUST-ACT-08117,17,17,50,134,55832.27
CUST-ACT-08118,56,56,543,30,32837.35
CUST-ACT-08119,17,17,516,156,50513.76
CUST-ACT-08120,141,141,663,170,20562.01
CUST-ACT-08121,53,53,349,19,12463.26
CUST-ACT-08122,89,89,449,179,72670.72
CUST-ACT-08123,31,31,441,91,25317.31
CUST-ACT-08124,6,6,751,103,11396.75
CUST-ACT-08125,97,97,304,148,22558.99
CUST-ACT-08126,123,123,498,127,25247.27
CUST-ACT-08127,117,117,754,110,20498.15
CUST-ACT-08128,63,63,786,95,18183.35
CUST-ACT-08129,136,136,67,12,15584.09
CUST-ACT-08130,114,114,30,25,13090.3
CUST-ACT-08131,51,51,271,103,5231.56
CUST-ACT-08132,100,100,284,79,12015.75
CUST-ACT-08133,117,117,674,52,931.99
CUST-ACT-08134,134,134,398,109,65017.43
CUST-ACT-08135,124,124,318,141,59051.72
CUST-ACT-08136,56,56,222,40,21522.47
CUST-ACT-08137,78,78,826,83,803.28
CUST-ACT-08138,125,125,253,11,38066.9
CUST-ACT-08139,132,132,782,71,37764.13
CUST-ACT-08140,27,27,865,162,29665.85
CUST-ACT-08141,99,99,367,127,12875.23
CUST-ACT-08142,49,49,652,131,31938.12
CUST-ACT-08143,5,5,112,147,7401.26
CUST-ACT-08144,117,117,38,166,28325.14
CUST-ACT-08145,24,24,335,56,49119.01
CUST-ACT-08146,68,68,124,23,17106.39
CUST-ACT-08147,77,77,411,82,60471.74
CUST-ACT-08148,26,26,215,113,5970.37
CUST-ACT-08149,37,37,708,154,17040.16
CUST-ACT-08150,105,105,305,148,38524.95
CUST-ACT-08151,64,64,199,68,39680.22
CUST-ACT-08152,66,66,734,109,29381.43
CUST-ACT-08153,77,77,519,170,8062.99
CUST-ACT-08154,91,91,112,107,5661.4
CUST-ACT-08155,113,113,529,151,20029.29
CUST-ACT-08156,95,95,491,47,3062.22
CUST-ACT-08157,144,144,241,39,18968.66
CUST-ACT-08158,35,35,958,7,35245.17
CUST-ACT-08159,71,71,49,113,8418.25
CUST-ACT-08160,12,12,981,24,55285.63
CUST-ACT-08161,88,88,201,3,7241.11
CUST-ACT-08162,109,109,418,95,12462.23
CUST-ACT-08163,135,135,785,131,68302.46
CUST-ACT-08164,46,46,617,53,9688.25
CUST-ACT-08165,2,2,619,175,70272.09
CUST-ACT-08166,75,75,824,85,68228.91
CUST-ACT-08167,35,35,537,177,55902.46
CUST-ACT-08168,40,40,765,71,55956.47
CUST-ACT-08169,105,105,917,140,52335.91
CUST-ACT-08170,94,94,459,3,72864.78
CUST-ACT-08171,56,56,308,164,8951.79
CUST-ACT-08172,129,129,150,124,51467.05
CUST-ACT-08173,149,149,763,43,6680.39
CUST-ACT-08174,28,28,347,102,22512.39
CUST-ACT-08175,101,101,272,60,15896.05
CUST-ACT-08176,36,36,581,146,38291.61
CUST-ACT-08177,63,63,619,123,44170.7
CUST-ACT-08178,51,51,392,172,44891.76
CUST-ACT-08179,86,86,884,163,42701.02
CUST-ACT-08180,66,66,918,58,18608.43
CUST-ACT-08181,26,26,798,147,44032.45
CUST-ACT-08182,87,87,291,124,25341.77
CUST-ACT-08183,113,113,463,40,18501.16
CUST-ACT-08184,30,30,341,52,12458.41
CUST-ACT-08185,40,40,910,87,19081.36
CUST-ACT-08186,46,46,192,107,30316.07
CUST-ACT-08187,89,89,60,143,18926.0
CUST-ACT-08188,57,57,151,41,66255.09
CUST-ACT-08189,18,18,425,118,4380.12
CUST-ACT-08190,92,92,221,162,2030.17
CUST-ACT-08191,22,22,915,131,38927.43
CUST-ACT-08192,108,108,104,83,36302.34
CUST-ACT-08193,127,127,616,118,71441.85
CUST-ACT-08194,70,70,641,132,52690.52
CUST-ACT-08195,29,29,954,34,889.59
CUST-ACT-08196,87,87,651,114,57093.9
CUST-ACT-08197,70,70,542,167,67765.03
CUST-ACT-08198,122,122,245,71,41613.48
CUST-ACT-08199,39,39,139,156,53606.98
CUST-ACT-08200,140,140,778,86,14590.69
CUST-ACT-08201,99,99,898,33,67304.5
CUST-ACT-08202,66,66,218,37,19580.08
CUST-ACT-08203,127,127,814,53,52542.3
CUST-ACT-08204,79,79,289,61,49025.69
CUST-ACT-08205,128,128,153,84,65284.0
CUST-ACT-08206,10,10,158,109,31741.7
CUST-ACT-08207,139,139,787,49,23489.36
CUST-ACT-08208,149,149,567,24,57180.02
CUST-ACT-08209,100,100,367,121,38394.68
CUST-ACT-08210,12,12,969,85,29543.57
CUST-ACT-08211,38,38,991,33,34578.96
CUST-ACT-08212,90,90,582,40,1976.01
CUST-ACT-08213,12,12,163,174,18557.14
CUST-ACT-08214,133,133,520,116,37317.59
CUST-ACT-08215,131,131,147,85,65322.12
CUST-ACT-08216,20,20,415,147,26885.5
CUST-ACT-08217,112,112,375,108,55079.42
CUST-ACT-08218,33,33,109,39,72215.38
CUST-ACT-08219,16,16,468,42,70354.47
CUST-ACT-08220,108,108,629,64,68007.6
CUST-ACT-08221,137,137,843,22,57338.51
CUST-ACT-08222,94,94,274,32,36468.94
CUST-ACT-08223,10,10,653,36,40679.76
CUST-ACT-08224,113,113,584,67,7964.81
CUST-ACT-08225,107,107,682,177,48551.24
CUST-ACT-08226,124,124,385,179,13633.38
CUST-ACT-08227,141,141,537,137,47262.61
CUST-ACT-08228,133,133,777,113,68040.9
CUST-ACT-08229,23,23,843,70,22031.99
CUST-ACT-08230,59,59,728,45,39538.09
CUST-ACT-08231,38,38,469,5,65084.99
CUST-ACT-08232,98,98,295,93,14216.81
CUST-ACT-08233,22,22,131,118,23000.76
CUST-ACT-08234,32,32,64,6,38964.49
CUST-ACT-08235,106,106,398,25,39370.92
CUST-ACT-08236,34,34,883,41,16378.93
CUST-ACT-08237,33,33,778,145,17413.87
CUST-ACT-08238,99,99,383,117,15108.27
CUST-ACT-08239,7,7,616,131,25660.21
CUST-ACT-08240,45,45,775,141,48814.95
CUST-ACT-08241,132,132,913,2,15518.82
CUST-ACT-08242,41,41,996,105,36323.42
CUST-ACT-08243,55,55,838,83,72975.59
CUST-ACT-08244,137,137,719,9,31683.45
CUST-ACT-08245,50,50,892,108,16912.78
CUST-ACT-08246,55,55,64,111,59091.2
CUST-ACT-08247,58,58,926,166,32648.75
CUST-ACT-08248,85,85,102,69,73214.44
CUST-ACT-08249,71,71,803,172,63062.23
CUST-ACT-08250,13,13,442,175,69154.25
CUST-ACT-08251,53,53,517,7,36414.98
CUST-ACT-08252,84,84,762,123,30478.41
CUST-ACT-08253,113,113,911,76,45026.77
CUST-ACT-08254,42,42,295,144,7594.49
CUST-ACT-08255,62,62,499,87,9519.03
CUST-ACT-08256,29,29,791,100,8665.78
CUST-ACT-08257,80,80,314,87,61895.4
CUST-ACT-08258,105,105,679,137,21029.75
CUST-ACT-08259,37,37,81,144,14695.01
CUST-ACT-08260,100,100,182,119,74394.81
CUST-ACT-08261,138,138,271,83,58047.43
CUST-ACT-08262,57,57,693,100,18084.46
CUST-ACT-08263,122,122,273,174,3436.87
CUST-ACT-08264,139,139,290,134,30636.71
CUST-ACT-08265,15,15,905,28,48061.51
CUST-ACT-08266,109,109,197,72,39719.09
CUST-ACT-08267,7,7,657,57,22412.34
CUST-ACT-08268,33,33,504,17,49314.8
CUST-ACT-08269,140,140,143,120,20884.17
CUST-ACT-08270,116,116,52,75,73174.96
CUST-ACT-08271,105,105,451,29,62016.87
CUST-ACT-08272,38,38,479,176,18512.01
CUST-ACT-08273,144,144,618,155,74287.9
CUST-ACT-08274,141,141,120,154,19229.99
CUST-ACT-08275,72,72,303,129,28832.06
CUST-ACT-08276,25,25,277,97,60671.7
CUST-ACT-08277,118,118,421,35,19027.98
CUST-ACT-08278,147,147,898,168,37306.1
CUST-ACT-08279,29,29,292,128,24085.7
CUST-ACT-08280,132,132,557,45,14506.33
CUST-ACT-08281,8,8,346,101,18558.5
CUST-ACT-08282,107,107,47,29,48264.93
CUST-ACT-08283,128,128,220,28,68285.6
CUST-ACT-08284,19,19,285,11,32189.63
CUST-ACT-08285,69,69,877,54,65284.07
CUST-ACT-08286,101,101,328,117,65094.77
CUST-ACT-08287,41,41,784,117,3089.04
CUST-ACT-08288,77,77,107,67,38820.9
CUST-ACT-08289,89,89,811,5,57043.07
CUST-ACT-08290,133,133,941,99,9528.99
CUST-ACT-08291,133,133,258,166,45356.11
CUST-ACT-08292,31,31,724,137,34754.95
CUST-ACT-08293,70,70,214,173,43995.27
CUST-ACT-08294,16,16,549,12,65973.54
CUST-ACT-08295,46,46,325,145,34074.38
CUST-ACT-08296,65,65,635,164,18922.75
CUST-ACT-08297,79,79,406,62,36770.47
CUST-ACT-08298,132,132,354,14,33034.02
CUST-ACT-08299,102,102,746,150,73002.34
CUST-ACT-08300,133,133,289,177,18315.82
CUST-ACT-08301,146,146,260,51,7334.58
CUST-ACT-08302,7,7,355,7,2100.09
CUST-ACT-08303,78,78,151,73,21926.21
CUST-ACT-08304,128,128,652,143,71874.76
CUST-ACT-08305,138,138,74,110,35358.31
CUST-ACT-08306,31,31,825,92,644.08
CUST-ACT-08307,140,140,111,18,42256.35
CUST-ACT-08308,101,101,636,176,61718.35
CUST-ACT-08309,51,51,499,158,12546.51
CUST-ACT-08310,6,6,248,40,60753.87
CUST-ACT-08311,64,64,634,150,62683.65
CUST-ACT-08312,59,59,384,29,17551.8
CUST-ACT-08313,79,79,896,33,43089.06
CUST-ACT-08314,116,116,835,141,521.07
CUST-ACT-08315,33,33,490,39,15200.65
CUST-ACT-08316,111,111,235,94,65884.88
CUST-ACT-08317,59,59,445,56,26942.55
CUST-ACT-08318,136,136,877,78,18071.75
CUST-ACT-08319,70,70,125,123,29975.32
CUST-ACT-08320,86,86,291,41,55361.89
CUST-ACT-08321,135,135,582,87,55439.61
CUST-ACT-08322,115,115,205,107,5391.84
CUST-ACT-08323,129,129,410,76,35628.56
CUST-ACT-08324,87,87,710,117,66570.12
CUST-ACT-08325,114,114,92,171,60423.09
CUST-ACT-08326,44,44,650,174,8924.24
CUST-ACT-08327,110,110,621,110,69165.0
CUST-ACT-08328,5,5,280,165,68075.81
CUST-ACT-08329,98,98,293,99,59100.65
CUST-ACT-08330,138,138,577,2,7207.33
CUST-ACT-08331,15,15,307,126,43505.21
CUST-ACT-08332,75,75,923,158,40676.13
CUST-ACT-08333,3,3,261,3,28818.46
CUST-ACT-08334,58,58,306,137,64239.16
CUST-ACT-08335,3,3,135,3,39829.94
CUST-ACT-08336,118,118,939,66,61076.02
CUST-ACT-08337,96,96,656,36,28302.3
CUST-ACT-08338,60,60,167,122,6865.39
CUST-ACT-08339,119,119,639,155,42000.45
CUST-ACT-08340,113,113,362,40,7153.34
CUST-ACT-08341,76,76,892,58,35439.57
CUST-ACT-08342,125,125,731,61,59068.74
CUST-ACT-08343,129,129,72,122,11251.81
CUST-ACT-08344,32,32,964,164,863.05
CUST-ACT-08345,139,139,431,13,7920.03
CUST-ACT-08346,124,124,126,140,27960.46
CUST-ACT-08347,75,75,43,132,8858.88
CUST-ACT-08348,36,36,962,6,17254.21
CUST-ACT-08349,131,131,792,168,11335.24
CUST-ACT-08350,78,78,485,131,63679.83
CUST-ACT-08351,97,97,172,162,44505.98
CUST-ACT-08352,19,19,587,3,10726.96
CUST-ACT-08353,7,7,91,132,59560.19
CUST-ACT-08354,43,43,668,30,9294.4
CUST-ACT-08355,96,96,315,18,54362.9
CUST-ACT-08356,41,41,323,71,23028.45
CUST-ACT-08357,44,44,769,20,9898.25
CUST-ACT-08358,86,86,196,175,62586.37
CUST-ACT-08359,89,89,798,113,52135.64
CUST-ACT-08360,100,100,393,14,59516.5
CUST-ACT-08361,30,30,307,109,2579.94
CUST-ACT-08362,129,129,555,132,42709.96
CUST-ACT-08363,73,73,961,146,49386.99
CUST-ACT-08364,3,3,469,131,1920.42
CUST-ACT-08365,140,140,813,64,58112.05
CUST-ACT-08366,81,81,40,119,25080.26
CUST-ACT-08367,71,71,455,74,31651.83
CUST-ACT-08368,62,62,607,70,62300.51
CUST-ACT-08369,137,137,798,96,10912.21
CUST-ACT-08370,149,149,773,57,60677.98
CUST-ACT-08371,28,28,818,169,8855.96
CUST-ACT-08372,100,100,331,30,20559.51
CUST-ACT-08373,76,76,161,102,6778.34
CUST-ACT-08374,142,142,984,124,57536.46
CUST-ACT-08375,76,76,631,147,9543.49
CUST-ACT-08376,101,101,530,30,18835.92
CUST-ACT-08377,144,144,458,93,34827.03
CUST-ACT-08378,53,53,170,75,5060.47
CUST-ACT-08379,109,109,593,38,42026.69
CUST-ACT-08380,105,105,714,68,14619.76
CUST-ACT-08381,146,146,53,112,31932.5
CUST-ACT-08382,124,124,665,36,44056.66
CUST-ACT-08383,128,128,516,51,64929.5
CUST-ACT-08384,23,23,45,170,50312.63
CUST-ACT-08385,124,124,337,103,72759.58
CUST-ACT-08386,134,134,356,143,3716.54
CUST-ACT-08387,39,39,826,14,38014.7
CUST-ACT-08388,139,139,522,105,17312.75
CUST-ACT-08389,26,26,62,164,56608.61
CUST-ACT-08390,147,147,170,101,71681.53
CUST-ACT-08391,58,58,108,55,28673.22
CUST-ACT-08392,96,96,877,152,41097.65
CUST-ACT-08393,141,141,411,96,26397.63
CUST-ACT-08394,3,3,781,156,43093.89
CUST-ACT-08395,17,17,337,10,62472.27
CUST-ACT-08396,114,114,270,112,64511.21
CUST-ACT-08397,141,141,587,137,68751.42
CUST-ACT-08398,36,36,471,90,48902.99
CUST-ACT-08399,140,140,273,155,41170.71
CUST-ACT-08400,31,31,235,67,12775.65
CUST-ACT-08401,110,110,614,92,6577.01
CUST-ACT-08402,110,110,766,118,52868.12
CUST-ACT-08403,86,86,986,75,884.34
CUST-ACT-08404,83,83,192,147,9030.89
CUST-ACT-08405,113,113,978,160,13146.45
CUST-ACT-08406,8,8,430,122,14652.69
CUST-ACT-08407,2,2,893,23,64715.97
CUST-ACT-08408,70,70,950,69,59090.93
CUST-ACT-08409,101,101,192,90,57628.75
CUST-ACT-08410,25,25,952,123,22448.33
CUST-ACT-08411,61,61,622,127,70407.7
CUST-ACT-08412,10,10,163,133,28820.64
CUST-ACT-08413,107,107,240,160,41832.57
CUST-ACT-08414,109,109,283,42,19438.26
CUST-ACT-08415,125,125,128,34,31520.91
CUST-ACT-08416,95,95,560,133,10994.55
CUST-ACT-08417,21,21,885,149,3706.16
CUST-ACT-08418,2,2,392,52,20513.47
CUST-ACT-08419,104,104,203,65,43375.99
CUST-ACT-08420,78,78,251,135,25151.8
CUST-ACT-08421,108,108,224,36,7341.01
CUST-ACT-08422,132,132,481,84,24553.43
CUST-ACT-08423,137,137,417,51,6515.3
CUST-ACT-08424,66,66,665,173,23592.83
CUST-ACT-08425,26,26,35,149,29467.43
CUST-ACT-08426,68,68,204,126,36616.73
CUST-ACT-08427,41,41,891,37,67001.21
CUST-ACT-08428,74,74,248,47,57491.79
CUST-ACT-08429,23,23,540,134,58387.18
CUST-ACT-08430,86,86,118,66,67367.26
CUST-ACT-08431,106,106,196,152,34090.32
CUST-ACT-08432,89,89,398,105,66753.33
CUST-ACT-08433,133,133,975,35,35121.69
CUST-ACT-08434,65,65,73,163,60971.66
CUST-ACT-08435,26,26,53,43,14179.74
CUST-ACT-08436,102,102,231,176,50796.34
CUST-ACT-08437,9,9,324,173,42159.13
CUST-ACT-08438,42,42,363,104,26086.41
CUST-ACT-08439,92,92,785,98,30529.18
CUST-ACT-08440,21,21,32,88,30918.9
CUST-ACT-08441,2,2,740,156,55764.46
CUST-ACT-08442,27,27,808,95,8366.21
CUST-ACT-08443,16,16,240,39,2577.69
CUST-ACT-08444,72,72,777,126,17712.39
CUST-ACT-08445,56,56,553,175,18148.06
CUST-ACT-08446,136,136,755,116,61387.32
CUST-ACT-08447,34,34,74,6,48615.53
CUST-ACT-08448,54,54,218,5,60614.94
CUST-ACT-08449,6,6,271,100,36660.88
CUST-ACT-08450,125,125,100,137,37263.74
CUST-ACT-08451,128,128,484,172,58094.81
CUST-ACT-08452,97,97,834,47,14686.62
CUST-ACT-08453,28,28,880,22,703.81
CUST-ACT-08454,28,28,460,81,12644.57
CUST-ACT-08455,37,37,189,161,36058.54
CUST-ACT-08456,68,68,901,69,56017.81
CUST-ACT-08457,126,126,32,138,28829.72
CUST-ACT-08458,134,134,680,125,28063.81
CUST-ACT-08459,73,73,653,127,53792.49
CUST-ACT-08460,113,113,868,61,3197.49
CUST-ACT-08461,68,68,795,92,18762.58
CUST-ACT-08462,18,18,772,99,67568.01
CUST-ACT-08463,89,89,655,167,10863.76
CUST-ACT-08464,36,36,57,132,1487.28
CUST-ACT-08465,84,84,223,162,41331.84
CUST-ACT-08466,74,74,186,37,43575.58
CUST-ACT-08467,24,24,937,92,27048.26
CUST-ACT-08468,115,115,540,32,68437.28
CUST-ACT-08469,89,89,607,141,61917.35
CUST-ACT-08470,115,115,490,93,68077.51
CUST-ACT-08471,2,2,210,168,54310.31
CUST-ACT-08472,91,91,327,106,49658.7
CUST-ACT-08473,40,40,142,91,11863.14
CUST-ACT-08474,34,34,441,140,43014.33
CUST-ACT-08475,22,22,164,159,2823.96
CUST-ACT-08476,12,12,632,92,59958.9
CUST-ACT-08477,21,21,606,97,8979.63
CUST-ACT-08478,149,149,889,130,34917.13
CUST-ACT-08479,30,30,498,114,47104.0
CUST-ACT-08480,147,147,662,101,915.06
CUST-ACT-08481,56,56,150,77,55122.23
CUST-ACT-08482,17,17,851,31,8076.61
CUST-ACT-08483,76,76,927,77,15966.37
CUST-ACT-08484,107,107,336,174,47702.06
CUST-ACT-08485,61,61,792,80,19976.56
CUST-ACT-08486,137,137,732,118,46423.03
CUST-ACT-08487,69,69,901,120,33028.95
CUST-ACT-08488,28,28,971,58,31165.68
CUST-ACT-08489,84,84,564,30,5232.09
CUST-ACT-08490,115,115,239,156,1146.91
CUST-ACT-08491,130,130,213,135,7474.95
CUST-ACT-08492,143,143,139,65,42093.25
CUST-ACT-08493,13,13,915,119,39860.07
CUST-ACT-08494,90,90,329,156,66878.8
CUST-ACT-08495,33,33,33,86,14240.66
CUST-ACT-08496,99,99,420,30,21997.51
CUST-ACT-08497,112,112,408,101,72135.44
CUST-ACT-08498,70,70,871,138,56422.5
CUST-ACT-08499,123,123,400,146,33459.55
CUST-ACT-08500,37,37,262,122,44862.97
CUST-ACT-08501,129,129,267,93,959.41
CUST-ACT-08502,104,104,371,169,45874.99
CUST-ACT-08503,61,61,46,72,31481.51
CUST-ACT-08504,15,15,400,4,15315.85
CUST-ACT-08505,35,35,931,38,27074.57
CUST-ACT-08506,113,113,768,128,17108.43
CUST-ACT-08507,96,96,193,90,42440.71
CUST-ACT-08508,71,71,198,114,28787.53
CUST-ACT-08509,129,129,587,162,4699.76
CUST-ACT-08510,141,141,987,35,16848.07
CUST-ACT-08511,109,109,370,93,30585.09
CUST-ACT-08512,139,139,768,155,36793.13
CUST-ACT-08513,95,95,299,130,66915.34
CUST-ACT-08514,29,29,890,1,16484.1
CUST-ACT-08515,10,10,671,161,53392.62
CUST-ACT-08516,121,121,569,126,54816.61
CUST-ACT-08517,3,3,729,118,37247.26
CUST-ACT-08518,116,116,978,175,50073.89
CUST-ACT-08519,99,99,60,153,29513.8
CUST-ACT-08520,59,59,247,61,55090.23
CUST-ACT-08521,123,123,261,101,30258.1
CUST-ACT-08522,68,68,321,174,27166.93
CUST-ACT-08523,72,72,289,91,22550.48
CUST-ACT-08524,17,17,676,137,33022.62
CUST-ACT-08525,38,38,962,17,30644.12
CUST-ACT-08526,31,31,952,13,17915.3
CUST-ACT-08527,51,51,137,160,52058.91
CUST-ACT-08528,144,144,847,136,24834.59
CUST-ACT-08529,97,97,58,76,17925.03
CUST-ACT-08530,123,123,344,54,36900.88
CUST-ACT-08531,139,139,542,102,13708.09
CUST-ACT-08532,49,49,856,79,30915.13
CUST-ACT-08533,87,87,496,98,43862.04
CUST-ACT-08534,92,92,42,16,8245.84
CUST-ACT-08535,114,114,701,136,45185.38
CUST-ACT-08536,41,41,339,32,8160.96
CUST-ACT-08537,46,46,611,125,72684.36
CUST-ACT-08538,74,74,445,42,17897.66
CUST-ACT-08539,53,53,116,62,68058.47
CUST-ACT-08540,73,73,818,28,28654.12
CUST-ACT-08541,66,66,409,165,8589.12
CUST-ACT-08542,138,138,777,16,30285.23
CUST-ACT-08543,47,47,691,168,57059.93
CUST-ACT-08544,53,53,278,116,70520.67
CUST-ACT-08545,141,141,966,173,17965.8
CUST-ACT-08546,98,98,551,62,52677.7
CUST-ACT-08547,110,110,211,112,15540.05
CUST-ACT-08548,77,77,135,109,36914.65
CUST-ACT-08549,141,141,823,79,11083.73
CUST-ACT-08550,39,39,99,42,36363.66
CUST-ACT-08551,13,13,520,129,4850.66
CUST-ACT-08552,47,47,707,165,39338.86
CUST-ACT-08553,115,115,174,98,22739.44
CUST-ACT-08554,5,5,536,151,14517.38
CUST-ACT-08555,126,126,913,96,13351.17
CUST-ACT-08556,7,7,442,75,52906.25
CUST-ACT-08557,4,4,919,73,39769.93
CUST-ACT-08558,34,34,566,88,25408.38
CUST-ACT-08559,96,96,512,125,66751.56
CUST-ACT-08560,101,101,484,23,54030.36
CUST-ACT-08561,29,29,840,36,10239.36
CUST-ACT-08562,79,79,115,20,21543.54
CUST-ACT-08563,37,37,756,123,43176.45
CUST-ACT-08564,16,16,243,135,41821.3
CUST-ACT-08565,25,25,301,17,73037.03
CUST-ACT-08566,68,68,755,98,794.37
CUST-ACT-08567,115,115,423,108,8005.09
CUST-ACT-08568,27,27,340,162,73645.72
CUST-ACT-08569,71,71,268,56,26704.58
CUST-ACT-08570,55,55,346,20,33938.91
CUST-ACT-08571,57,57,604,152,23234.67
CUST-ACT-08572,46,46,805,175,40691.97
CUST-ACT-08573,72,72,988,143,8104.22
CUST-ACT-08574,42,42,655,168,26375.13
CUST-ACT-08575,57,57,429,77,66537.03
CUST-ACT-08576,47,47,785,120,55036.56
CUST-ACT-08577,67,67,203,54,44154.62
CUST-ACT-08578,56,56,763,76,70354.85
CUST-ACT-08579,98,98,209,177,25234.12
CUST-ACT-08580,131,131,893,12,53944.84
CUST-ACT-08581,86,86,302,59,46726.69
CUST-ACT-08582,20,20,406,76,28022.42
CUST-ACT-08583,54,54,984,112,31842.63
CUST-ACT-08584,100,100,428,5,10222.54
CUST-ACT-08585,22,22,511,37,57590.53
CUST-ACT-08586,147,147,354,172,28623.65
CUST-ACT-08587,35,35,506,15,27832.43
CUST-ACT-08588,112,112,56,51,73719.79
CUST-ACT-08589,46,46,369,17,23498.9
CUST-ACT-08590,87,87,429,116,51682.62
CUST-ACT-08591,137,137,564,16,53706.98
CUST-ACT-08592,52,52,518,135,70795.23
CUST-ACT-08593,123,123,880,145,18994.26
CUST-ACT-08594,40,40,501,82,28481.38
CUST-ACT-08595,77,77,992,18,23393.24
CUST-ACT-08596,109,109,202,70,25819.45
CUST-ACT-08597,90,90,201,114,16999.43
CUST-ACT-08598,109,109,467,156,635.8
CUST-ACT-08599,104,104,613,63,39374.55
CUST-ACT-08600,51,51,974,13,63271.07
CUST-ACT-08601,2,2,445,109,8960.95
CUST-ACT-08602,90,90,571,89,33167.68
CUST-ACT-08603,66,66,543,62,24583.29
CUST-ACT-08604,107,107,114,143,74369.73
CUST-ACT-08605,29,29,654,8,19120.25
CUST-ACT-08606,139,139,990,115,46170.07
CUST-ACT-08607,97,97,803,28,10453.65
CUST-ACT-08608,1,1,258,157,6825.47
CUST-ACT-08609,133,133,584,52,6270.93
CUST-ACT-08610,75,75,212,165,50319.42
CUST-ACT-08611,134,134,577,80,19474.78
CUST-ACT-08612,98,98,112,61,72567.78
CUST-ACT-08613,40,40,610,122,44569.38
CUST-ACT-08614,125,125,233,33,40045.66
CUST-ACT-08615,125,125,41,101,7998.24
CUST-ACT-08616,105,105,422,173,16988.34
CUST-ACT-08617,13,13,719,167,44695.72
CUST-ACT-08618,130,130,197,93,1803.91
CUST-ACT-08619,144,144,869,32,26048.49
CUST-ACT-08620,70,70,710,30,71530.25
CUST-ACT-08621,44,44,472,95,42586.15
CUST-ACT-08622,127,127,618,135,2502.33
CUST-ACT-08623,68,68,851,36,42684.09
CUST-ACT-08624,117,117,828,162,59625.82
CUST-ACT-08625,37,37,692,160,17104.79
CUST-ACT-08626,5,5,100,146,12435.73
CUST-ACT-08627,129,129,977,38,26962.12
CUST-ACT-08628,82,82,48,5,27260.88
CUST-ACT-08629,55,55,631,148,1292.12
CUST-ACT-08630,143,143,57,49,14907.06
CUST-ACT-08631,145,145,830,91,48640.98
CUST-ACT-08632,9,9,373,24,57992.28
CUST-ACT-08633,71,71,624,104,43798.69
CUST-ACT-08634,57,57,639,156,53011.04
CUST-ACT-08635,70,70,986,133,46350.12
CUST-ACT-08636,113,113,896,158,3273.92
CUST-ACT-08637,81,81,243,57,7678.59
CUST-ACT-08638,96,96,305,18,30463.53
CUST-ACT-08639,29,29,699,159,50178.84
CUST-ACT-08640,24,24,868,87,31722.38
CUST-ACT-08641,76,76,315,106,54529.84
CUST-ACT-08642,43,43,262,45,49882.45
CUST-ACT-08643,96,96,616,88,54814.36
CUST-ACT-08644,44,44,683,62,18638.31
CUST-ACT-08645,7,7,179,67,71217.59
CUST-ACT-08646,131,131,876,26,22848.5
CUST-ACT-08647,55,55,783,3,57581.24
CUST-ACT-08648,84,84,529,23,34199.72
CUST-ACT-08649,92,92,689,71,45352.83
CUST-ACT-08650,91,91,316,54,22119.42
CUST-ACT-08651,52,52,273,28,41181.52
CUST-ACT-08652,129,129,732,43,27731.17
CUST-ACT-08653,105,105,256,101,63476.03
CUST-ACT-08654,1,1,849,62,24137.13
CUST-ACT-08655,104,104,902,7,50690.57
CUST-ACT-08656,19,19,175,24,60195.8
CUST-ACT-08657,18,18,46,129,37713.25
CUST-ACT-08658,83,83,979,61,41287.25
CUST-ACT-08659,46,46,711,8,5258.42
CUST-ACT-08660,83,83,827,4,58925.77
CUST-ACT-08661,137,137,332,144,5609.0
CUST-ACT-08662,134,134,276,49,32298.0
CUST-ACT-08663,25,25,712,147,51278.5
CUST-ACT-08664,21,21,252,34,32844.92
CUST-ACT-08665,130,130,728,155,54850.38
CUST-ACT-08666,131,131,650,160,64463.56
CUST-ACT-08667,56,56,664,16,56629.12
CUST-ACT-08668,95,95,485,89,19082.71
CUST-ACT-08669,73,73,558,147,60686.18
CUST-ACT-08670,5,5,812,5,54840.55
CUST-ACT-08671,2,2,452,145,55133.68
CUST-ACT-08672,94,94,640,46,21660.01
CUST-ACT-08673,17,17,825,67,65940.16
CUST-ACT-08674,65,65,571,46,2956.96
CUST-ACT-08675,29,29,41,119,46338.91
CUST-ACT-08676,23,23,798,17,26605.15
CUST-ACT-08677,110,110,729,59,70689.16
CUST-ACT-08678,112,112,924,116,3942.57
CUST-ACT-08679,20,20,471,145,12130.03
CUST-ACT-08680,101,101,212,63,37108.66
CUST-ACT-08681,115,115,538,133,64839.12
CUST-ACT-08682,87,87,324,134,41702.06
CUST-ACT-08683,69,69,920,106,1611.31
CUST-ACT-08684,24,24,237,73,28392.63
CUST-ACT-08685,58,58,33,9,21311.66
CUST-ACT-08686,92,92,861,94,74840.12
CUST-ACT-08687,79,79,269,154,68199.62
CUST-ACT-08688,93,93,381,112,29186.0
CUST-ACT-08689,25,25,30,36,8901.29
CUST-ACT-08690,137,137,558,145,43875.78
